Future North Präsentation: Baltisches Filmschaffen;fri;10:45;45;Filmhaus 1;7.7
Shorts 10+: Verborgene Orte;fri;16:15;78;CineStar 1;5.6
Je'vida;fri;16:30;99;CineStar 3;7.5
Paradiset Brinner | Paradise Is Burning;fri;19:30;108;CineStar 3;6.8
Togoland Projections | Togoland Projektionen;sat;10:15;96;CineStar 7;5.7
Slow;sat;10:30;108;Kolosseum;7.5
Du levande | You, the Living | Das jüngste Gewitter;sat;10:45;93;CineStar 2;7.4
Terrorister – en film om dom dömda | Terrorists: The Kids They Sentenced;sat;13:15;85;CineStar 4;6.3
Fedrelandet | Songs of Earth;sat;13:45;90;CineStar 6;7.3
Vi lover et helvete | Saving the Fucking Planet E1-3;sat;16:45;210;CineStar 2;7.0
100 Jahre Planetarien;sat;18:00;58;InfinityDome;7.5
Nordic Shorts 4: The Nuclear Family;sun;10:00;73;Koki;6.5
Verden er uskarp | The World Is Out Of Focus;sun;10:30;71;Filmhaus 2;6.9
Å Øve | Practice;sun;13:00;79;CineStar 5;6.2
Ellos eatnu – La elva leve | Let the River Flow;sun;16:45;122;CineStar 2;7.7
